ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009083,M,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,Drivers,2
5009084,M,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,Drivers,2
6153724,M,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,Drivers,2
6153738,M,N,Y,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,Drivers,2
5009088,M,Y,N,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,Laborers,4
5009089,M,Y,N,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,Laborers,4
6153739,M,Y,N,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,Laborers,4
6153740,M,Y,N,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,Laborers,4
5009090,M,Y,Y,247500,Working,Secondary / secondary special,Married,House / apartment,-12628,-4025,Drivers,2
5009092,M,Y,Y,765000,Working,Higher education,Married,House / apartment,-12197,-1194,Managers,3
5009094,M,Y,Y,765000,Working,Higher education,Married,House / apartment,-12197,-1194,Managers,3
5009095,M,Y,Y,765000,Working,Higher education,Married,House / apartment,-12197,-1194,Managers,3
6153741,M,Y,Y,765000,Working,Higher education,Married,House / apartment,-12197,-1194,Managers,3
5009096,F,N,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,Accountants,3
5009097,F,N,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,Accountants,3
5009098,F,N,Y,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,Accountants,3
5009099,F,N,Y,315000,Working,Higher education,Separated,House / apartment,-13271,-555,Managers,1
5009100,F,N,Y,315000,Working,Higher education,Separated,House / apartment,-13271,-555,Managers,1
5009103,M,Y,Y,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,Drivers,4
5009104,M,Y,Y,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,Drivers,4
5009105,M,Y,Y,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,Drivers,4
5009106,M,Y,Y,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,Drivers,4
5112876,M,Y,Y,157500,Working,Secondary / secondary special,Married,With parents,-12859,-4056,Drivers,4
5009108,M,N,Y,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15321,-2747,Security staff,2
5009109,M,N,Y,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15321,-2747,Security staff,2
5009110,F,N,Y,112500,Commercial associate,Higher education,Married,House / apartment,-8842,-312,High skill tech staff,2
5009116,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009117,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009118,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009120,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009122,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009123,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009124,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009125,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009126,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009127,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009128,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009129,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009130,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009131,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
6153757,F,N,N,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,,1
5009133,M,N,Y,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,,1
5009134,M,N,Y,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,,1
5009135,M,N,Y,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,,1
5009136,M,N,Y,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,,1
5009137,M,N,Y,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,,1
5009138,M,N,Y,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,,1
5009139,M,N,Y,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,,1
5009140,M,N,Y,382500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21673,365243,,1
5009141,F,N,N,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-9657,-1560,Managers,2
5009142,F,N,N,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-9657,-1560,Managers,2
5009143,M,Y,N,225000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,,2
5009144,M,Y,N,225000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,,2
5009145,M,Y,N,315000,Working,Higher education,Married,House / apartment,-15825,-3720,Managers,2
5009146,M,Y,N,315000,Working,Higher education,Married,House / apartment,-15825,-3720,Managers,2
5009147,M,Y,N,315000,Working,Higher education,Married,House / apartment,-15825,-3720,Managers,2
5009149,M,Y,N,315000,Working,Higher education,Married,House / apartment,-15825,-3720,Managers,2
5009150,M,Y,N,315000,Working,Higher education,Married,House / apartment,-15825,-3720,Managers,2
6153802,M,Y,N,315000,Working,Higher education,Married,House / apartment,-15825,-3720,Managers,2
6153803,M,Y,N,315000,Working,Higher education,Married,House / apartment,-15825,-3720,Managers,2
5009151,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009152,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009153,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009154,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009155,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009156,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009157,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009158,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009159,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009160,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009161,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009162,F,N,N,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,Sales staff,2
5009163,F,N,N,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,Sales staff,2
5009164,F,N,N,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,Sales staff,2
5009165,F,N,N,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,Sales staff,2
5009166,F,N,N,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,Sales staff,2
5009168,F,N,N,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,Sales staff,2
6153804,F,N,N,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,Sales staff,2
5009170,F,Y,N,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-22877,365243,,2
5009177,M,Y,N,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,Laborers,2
5009178,M,Y,N,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,Laborers,2
5009179,M,Y,N,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,Laborers,2
5009180,M,Y,N,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,Laborers,2
5009181,M,Y,N,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,Laborers,2
5009182,M,Y,N,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,Laborers,2
5009183,M,Y,N,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,Laborers,2
6153806,M,Y,N,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,Laborers,2
5009186,F,N,N,270000,Working,Higher education,Married,House / apartment,-17573,-5792,Managers,2
5009187,F,N,N,270000,Working,Higher education,Married,House / apartment,-17573,-5792,Managers,2
5009188,F,N,N,270000,Working,Higher education,Married,House / apartment,-17573,-5792,Managers,2
5009189,F,N,N,270000,Working,Higher education,Married,House / apartment,-17573,-5792,Managers,2
5009190,F,N,N,270000,Working,Higher education,Married,House / apartment,-17573,-5792,Managers,2
5009191,F,N,N,270000,Working,Higher education,Married,House / apartment,-17573,-5792,Managers,2
5009192,F,N,N,270000,Working,Higher education,Married,House / apartment,-17573,-5792,Managers,2
5009193,F,N,N,270000,Working,Higher education,Married,House / apartment,-17573,-5792,Managers,2
5009195,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009196,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009198,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009201,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009202,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009203,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009204,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009205,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009206,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009207,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009208,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009209,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009210,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
6153808,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
6153809,F,N,N,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,Accountants,2
5009213,F,N,N,270000,Working,Higher education,Married,House / apartment,-12333,-860,Accountants,2
5009215,F,N,N,270000,Working,Higher education,Married,House / apartment,-12333,-860,Accountants,2
5009216,F,N,N,270000,Working,Higher education,Married,House / apartment,-12333,-860,Accountants,2
5009217,F,N,N,270000,Working,Higher education,Married,House / apartment,-12333,-860,Accountants,2
6153550,F,N,N,270000,Working,Higher education,Married,House / apartment,-12333,-860,Accountants,2
6153551,F,N,N,270000,Working,Higher education,Married,House / apartment,-12333,-860,Accountants,2
5009220,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009222,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009223,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009224,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009225,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009226,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009227,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009232,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009233,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009234,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009236,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
6153552,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
6153554,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
6153555,F,Y,N,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,Managers,2
5009238,M,Y,N,157500,Working,Incomplete higher,Married,With parents,-10611,-982,Drivers,2
5009239,M,Y,N,157500,Working,Incomplete higher,Married,With parents,-10611,-982,Drivers,2
5009240,M,Y,N,157500,Working,Incomplete higher,Married,With parents,-10611,-982,Drivers,2
5009241,M,Y,N,157500,Working,Incomplete higher,Married,With parents,-10611,-982,Drivers,2
6153556,M,Y,N,157500,Working,Incomplete higher,Married,With parents,-10611,-982,Drivers,2
5009242,F,N,N,74250,Working,Higher education,Separated,Municipal apartment,-19082,-5243,Core staff,1
5009243,F,N,N,74250,Working,Higher education,Separated,Municipal apartment,-19082,-5243,Core staff,1
5009244,F,N,N,74250,Working,Higher education,Separated,Municipal apartment,-19082,-5243,Core staff,1
5009246,F,N,N,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14201,-2139,,2
5009247,F,N,N,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14201,-2139,,2
